지역,링크아이디,도로명,평균속도, 평균통행량 
세종특별자치시 -,4130136800,소로길,23.3,23.8
세종특별자치시 -,4130136900,누리로,17.1,34.5
세종특별자치시 -,4130137000,누리로,27.3,25.2
세종특별자치시 -,4130137100,금남구즉로,21,11.1
세종특별자치시 -,4130137200,금남구즉로,21.8,12.9
세종특별자치시 -,4130137300,남세종로,19.4,38.8
세종특별자치시 -,4130137400,남세종로,18.2,56.9
세종특별자치시 -,4130137500,누리로,26.1,40.2
세종특별자치시 -,4130137600,누리로,17.4,37.3
세종특별자치시 -,4130137700,누리1로,26,24.3
세종특별자치시 -,4130137800,누리1로,33.9,32
세종특별자치시 -,4130137900,금남구즉로,30.3,12.2
세종특별자치시 -,4130138000,금남구즉로,47.5,20.5
세종특별자치시 -,4130138100,시청대로,27.2,44.1
세종특별자치시 -,4130138200,시청대로,28.2,44.1
세종특별자치시 -,4130138300,한누리대로,42.5,147.2
세종특별자치시 -,4130138400,한누리대로,42.5,149.3
세종특별자치시 -,4130138500,보람2길,29,101.8
세종특별자치시 -,4130138600,보람2길,22.7,106.2
세종특별자치시 -,4130138700,세종로,57.2,142.3
세종특별자치시 -,4130138800,세종로,68.1,173.1
세종특별자치시 -,4130138900,세종로,52.4,739.1
세종특별자치시 -,4130139000,세종로,54.9,599.2
세종특별자치시 -,4130139100,시청대로,34.3,55.5
세종특별자치시 -,4130139200,시청대로,31.1,36.3
세종특별자치시 -,4130139300,행복대로,59.7,82
세종특별자치시 -,4130139400,행복대로,63,109.7
세종특별자치시 -,4130139500,금병로,44.8,0.6
세종특별자치시 -,4130139600,금병로,44.6,0.4
세종특별자치시 -,4130139700,누리1로,27.7,1
세종특별자치시 -,4130139800,누리1로,24.6,4.3
세종특별자치시 -,4130139900,보람동로,13.1,120.2
세종특별자치시 -,4130140000,보람동로,17.5,109.6
세종특별자치시 -,4130140100,어울로2길,31.4,1.6
세종특별자치시 -,4130140200,어울로2길,33.5,1.3
세종특별자치시 -,4130140300,금병로,82.9,108.6
세종특별자치시 -,4130140400,금병로,81.5,111.1
세종특별자치시 -,4130140500,시청대로,38.6,34.2
세종특별자치시 -,4130140600,시청대로,45.7,24.6
세종특별자치시 -,4130140700,어울로3길,22.5,1
세종특별자치시 -,4130140800,어울로3길,25.2,1
세종특별자치시 -,4130140900,어울로2길,47.2,0.4
세종특별자치시 -,4130141000,어울로2길,62.6,0.3
세종특별자치시 -,4130141100,나리로,25.5,369.9
세종특별자치시 -,4130141200,나리로,28.7,446.7
세종특별자치시 -,4130141300,어울로3길,69.2,0.8
세종특별자치시 -,4130141400,어울로3길,65.7,2.9
세종특별자치시 -,4130141500,나리로,43.5,63.6
세종특별자치시 -,4130141600,나리로,44.3,55.9
세종특별자치시 -,4130141700,남세종로,23.2,62.3
세종특별자치시 -,4130141800,남세종로,21.9,72.1
세종특별자치시 -,4130141900,누리1로,23.4,16
세종특별자치시 -,4130142000,누리1로,24.7,18.2
세종특별자치시 -,4130142100,어울로1길,17.8,5.6
세종특별자치시 -,4130142200,어울로1길,20.3,2.6
세종특별자치시 -,4130142300,시청대로,27.6,42.2
세종특별자치시 -,4130142400,시청대로,32.7,31
세종특별자치시 -,4130142500,어울로3길,21.3,3.3
세종특별자치시 -,4130142600,어울로3길,22.9,2.5
세종특별자치시 -,4130142700,어울로1길,22.2,4.4
세종특별자치시 -,4130142800,어울로1길,24.6,1.7
세종특별자치시 -,4130142900,누리로,40.7,29.2
세종특별자치시 -,4130143000,누리로,30,22.1
세종특별자치시 -,4130143100,한누리대로,16.5,164.6
세종특별자치시 -,4130143200,한누리대로,21.2,158.1
세종특별자치시 -,4130143300,보람3길,37.7,68.7
세종특별자치시 -,4130143400,보람3길,33.8,66.5
세종특별자치시 -,4130143500,시청대로,28.6,46.4
세종특별자치시 -,4130143600,시청대로,30.1,34.1
세종특별자치시 -,4130143700,어울로2길,28.4,0.8
세종특별자치시 -,4130143800,어울로2길,34,1
세종특별자치시 -,4130143900,나리로,42.7,29.1
세종특별자치시 -,4130144000,나리로,23.4,54.8
세종특별자치시 -,4130144100,행복대로,65.7,104.4
세종특별자치시 -,4130144200,행복대로,69,128.9
세종특별자치시 -,4130144300,나리1로,21.5,58.8
세종특별자치시 -,4130144400,나리1로,21.6,51.5
세종특별자치시 -,4130144500,남세종로,18.5,75.1
세종특별자치시 -,4130144600,남세종로,20.9,77.2
세종특별자치시 -,4130144700,노을3로,23.9,28.8
세종특별자치시 -,4130144800,노을3로,26,20.5
세종특별자치시 -,4130144900,노을3로,19.9,57.7
세종특별자치시 -,4130145000,노을3로,20.2,48.6
세종특별자치시 -,4130145300,보람3길,24.9,29.5
세종특별자치시 -,4130145400,보람3길,25.3,27.4
세종특별자치시 -,4130145500,-,46.7,21.1
세종특별자치시 -,4130145600,-,49.3,19.4
세종특별자치시 -,4130145700,나리로,34,137
세종특별자치시 -,4130145800,나리로,27.9,219.8
세종특별자치시 -,4130145900,나리2로,16.1,89.4
세종특별자치시 -,4130146000,나리2로,15.2,76.9
세종특별자치시 -,4130146100,누리로,36.8,30.6
세종특별자치시 -,4130146200,누리로,34.6,27.3
세종특별자치시 -,4130146300,어울로3길,37.6,10.6
세종특별자치시 -,4130146400,어울로3길,39.3,9.6
세종특별자치시 -,4130146500,남세종로,16.1,88.5
세종특별자치시 -,4130146600,남세종로,14.2,82.5
세종특별자치시 -,4130146700,한누리대로,50.4,119.1
세종특별자치시 -,4130146800,한누리대로,48.4,134
세종특별자치시 -,4130146900,보람동로,13.5,147.9
세종특별자치시 -,4130147000,보람동로,16.4,173.1
세종특별자치시 -,4130147100,나리로,35.2,126.6
세종특별자치시 -,4130147200,나리로,27.7,166
세종특별자치시 -,4130147300,어울로,35.9,99.5
세종특별자치시 -,4130147400,어울로,30.4,103.1
세종특별자치시 -,4130147500,세종로,27.5,71.1
세종특별자치시 -,4130147600,세종로,74.6,32.1
세종특별자치시 -,4130147700,한누리대로,40.7,248.1
세종특별자치시 -,4130147800,한누리대로,9.8,276
세종특별자치시 -,4130147900,어울로3길,23,2.4
세종특별자치시 -,4130148000,어울로3길,25.5,2.6
세종특별자치시 -,4130148100,어울로3길,26.9,2.2
세종특별자치시 -,4130148200,어울로3길,24.1,2.3
세종특별자치시 -,4130148300,한누리대로,21.9,218.6
세종특별자치시 -,4130148400,한누리대로,29.6,279.2
세종특별자치시 -,4130148500,어울로1길,39.8,11.9
세종특별자치시 -,4130148600,어울로1길,40.1,11.8
세종특별자치시 -,4130148700,어울로3길,23.6,1.7
세종특별자치시 -,4130148800,어울로3길,24.2,0.4
세종특별자치시 -,4130148900,한누리대로,22.3,175.4
세종특별자치시 -,4130149000,한누리대로,42,96.8
세종특별자치시 -,4130149100,시청대로,27.3,45.3
세종특별자치시 -,4130149200,시청대로,27.5,31
세종특별자치시 -,4130149300,행복대로,53.2,38.3
세종특별자치시 -,4130149400,행복대로,54.1,79.3
세종특별자치시 -,4130149500,행복대로,36.1,83.3
세종특별자치시 -,4130149600,행복대로,44.2,133.9
세종특별자치시 -,4130149700,어울로,44.6,27.5
세종특별자치시 -,4130149800,어울로,50.8,27
세종특별자치시 -,4130149900,누리로,21.4,44.7
세종특별자치시 -,4130150000,누리로,19.8,38.1
세종특별자치시 -,4130150100,금병로,43.3,1.1
세종특별자치시 -,4130150200,금병로,41.6,2
세종특별자치시 -,4130150300,-,27.2,83.4
세종특별자치시 -,4130150400,-,30.8,79.7
세종특별자치시 -,4130150500,누리로,20.1,32
세종특별자치시 -,4130150600,누리로,24.3,36.6
세종특별자치시 -,4130150700,나리로,38.4,27.5
세종특별자치시 -,4130150800,나리로,33.2,37.3
세종특별자치시 -,4130150900,어울로,40.2,10.9
세종특별자치시 -,4130151000,어울로,42.6,10.2
세종특별자치시 -,4130151300,나리3로,38.1,38.3
세종특별자치시 -,4130151400,나리3로,35.7,45.4
세종특별자치시 -,4130151500,노을1로,16.8,37.3
세종특별자치시 -,4130151600,노을1로,18.5,30.7
세종특별자치시 -,4130151700,노을1로,18.7,15.1
세종특별자치시 -,4130151800,노을1로,21.7,18.5
세종특별자치시 -,4130151900,금남구즉로,32.4,12.1
세종특별자치시 -,4130152000,금남구즉로,32.1,14.9
세종특별자치시 -,4130152100,노을3로,14.4,41.3
세종특별자치시 -,4130152200,노을3로,13.8,38.4
세종특별자치시 -,4130152300,나리로,58.6,23.5
세종특별자치시 -,4130152400,나리로,55,33.1
세종특별자치시 -,4130152500,황용1길,32.2,20.3
세종특별자치시 -,4130152600,황용1길,34.9,11.6
세종특별자치시 -,4130152700,구룡달전로,21.8,16.3
세종특별자치시 -,4130152800,구룡달전로,24.7,13.7
세종특별자치시 -,4130152900,어울로,18.8,36.6
세종특별자치시 -,4130153000,어울로,34.9,33.8
세종특별자치시 -,4130153100,소담로,21.9,82.2
세종특별자치시 -,4130153200,소담로,29.3,104.2
세종특별자치시 -,4130153300,누리로,25.8,41
세종특별자치시 -,4130153400,누리로,24.7,35.1
세종특별자치시 -,4130153500,세종1로,38.2,57.8
세종특별자치시 -,4130153600,세종1로,29,172.7
세종특별자치시 -,4130153700,노을1로,25.5,177.4
세종특별자치시 -,4130153800,노을1로,29.2,173.7
세종특별자치시 -,4130153900,나리로,32.2,113
세종특별자치시 -,4130154000,나리로,43.5,111.8
세종특별자치시 -,4130154100,나리2로,17.9,46.6
세종특별자치시 -,4130154200,나리2로,14.6,55
세종특별자치시 -,4130154300,금남구즉로,27.6,9.6
세종특별자치시 -,4130154400,금남구즉로,21.5,16
세종특별자치시 -,4130154500,나성중앙로,53.2,10.1
세종특별자치시 -,4130154600,나성중앙로,54.9,11.8
세종특별자치시 -,4130154700,남세종로,16.1,49.8
세종특별자치시 -,4130154800,남세종로,14.7,56.8
세종특별자치시 -,4130154900,어울로,28.4,50.9
세종특별자치시 -,4130155000,어울로,25.4,63
세종특별자치시 -,4130155100,노을2로,45.2,118.3
세종특별자치시 -,4130155200,노을2로,37.4,122.8
세종특별자치시 -,4130155300,한누리대로,48.2,234.6
세종특별자치시 -,4130155400,한누리대로,35.5,213.7
세종특별자치시 -,4130155500,한누리대로,40.9,125.6
세종특별자치시 -,4130155600,한누리대로,12.9,93.6
세종특별자치시 -,4130155700,보람동로,22,138.1
세종특별자치시 -,4130155800,보람동로,14.5,133.7
세종특별자치시 -,4130155900,어울로4길,17.7,0.9
세종특별자치시 -,4130156000,어울로4길,15.8,1.1
세종특별자치시 -,4130156100,어울로4길,18.4,0.9
세종특별자치시 -,4130156200,어울로4길,24.3,1.3
세종특별자치시 -,4130156300,어울로4길,28.6,23
세종특별자치시 -,4130156400,어울로4길,25.7,23.9
세종특별자치시 -,4130156500,세종1로,57.5,95.9
세종특별자치시 -,4130156600,세종1로,29.9,109.5
세종특별자치시 -,4130156700,누리로,15.8,46.6
세종특별자치시 -,4130156800,누리로,24.2,35.6
세종특별자치시 -,4130156900,노을2로,38.2,18.3
세종특별자치시 -,4130157000,노을2로,35.7,13.9
세종특별자치시 -,4130157100,시청대로,30.6,38.5
세종특별자치시 -,4130157200,시청대로,23.1,25.8
세종특별자치시 -,4130157300,나성남로,26.7,10.7
세종특별자치시 -,4130157400,나성남로,26.2,8
세종특별자치시 -,4130157500,남세종로,29.8,28.7
세종특별자치시 -,4130157600,남세종로,25.4,40.8
세종특별자치시 -,4130157700,나성중앙로,9.6,1
세종특별자치시 -,4130157800,나성중앙로,16.9,1.2
세종특별자치시 -,4130157900,어울로,37.3,60.4
세종특별자치시 -,4130158000,어울로,20.4,74.7
세종특별자치시 -,4130158100,새롬중앙로,13.2,115.3
세종특별자치시 -,4130158200,새롬중앙로,18.3,86.8
세종특별자치시 -,4130158300,남세종로,15.4,81.1
세종특별자치시 -,4130158400,남세종로,15.4,82.7
세종특별자치시 -,4130158500,어울로4길,53.7,14
세종특별자치시 -,4130158600,어울로4길,53.8,14.1
세종특별자치시 -,4130158700,노을2로,35.9,9.2
세종특별자치시 -,4130158800,노을2로,36.7,18.7
세종특별자치시 -,4130158900,한누리대로,47.2,160.4
세종특별자치시 -,4130159000,한누리대로,51.1,164.6
세종특별자치시 -,4130159100,한누리대로,32.3,678.8
세종특별자치시 -,4130159200,한누리대로,25.9,563.9
세종특별자치시 -,4130159300,한누리대로,40.8,139.8
세종특별자치시 -,4130159400,한누리대로,33.6,136.4
세종특별자치시 -,4130159500,황용1길,34.2,11.7
세종특별자치시 -,4130159600,황용1길,36.8,5.7
세종특별자치시 -,4130159700,나리3로,40.7,26.9
세종특별자치시 -,4130159800,나리3로,41.5,19.7
세종특별자치시 -,4130159900,시청대로,24.8,58.8
세종특별자치시 -,4130160000,시청대로,29.5,44.2
세종특별자치시 -,4130160100,나성로,31.4,21.4
세종특별자치시 -,4130160200,나성로,26.9,25.5
세종특별자치시 -,4130160300,어울로,30.7,63.4
세종특별자치시 -,4130160400,어울로,41.5,74.6
세종특별자치시 -,4130160500,남세종로,28.8,110.8
세종특별자치시 -,4130160600,남세종로,27.7,111.2
세종특별자치시 -,4130160700,나성남로,15.2,23.9
세종특별자치시 -,4130160800,나성남로,18.7,15.3
세종특별자치시 -,4130160900,소담로,36.5,112.7
세종특별자치시 -,4130161000,소담로,19.9,96.1
세종특별자치시 -,4130161100,노을3로,30.2,120
세종특별자치시 -,4130161200,노을3로,25.5,133.4
세종특별자치시 -,4130161300,노을2로,10.7,0.6
세종특별자치시 -,4130161400,노을2로,17.3,0.7
세종특별자치시 -,4130161500,나리2로,17,81.4
세종특별자치시 -,4130161600,나리2로,17.5,71.5
세종특별자치시 -,4130161700,나성중앙로,26.4,1.9
세종특별자치시 -,4130161800,나성중앙로,24.2,2.3
세종특별자치시 -,4130161900,새롬남로,20.2,62.9
세종특별자치시 -,4130162000,새롬남로,18,74.4
세종특별자치시 -,4130162100,시청대로,29.6,74.4
세종특별자치시 -,4130162200,시청대로,25.8,51.8
세종특별자치시 -,4130162300,세종1로,58,125.3
세종특별자치시 -,4130162400,세종1로,56.5,65.4
세종특별자치시 -,4130162500,세종로,30.6,39.4
세종특별자치시 -,4130162600,세종로,48.3,12.5
세종특별자치시 -,4130162700,노을4로,31.6,83.7
세종특별자치시 -,4130162800,노을4로,25.2,104.8
세종특별자치시 -,4130162900,한누리대로,21.9,204
세종특별자치시 -,4130163000,한누리대로,36.4,241.1
세종특별자치시 -,4130163100,나리3로,19.8,42.7
세종특별자치시 -,4130163200,나리3로,24.6,31.9
세종특별자치시 -,4130163300,노을2로,56.1,41
세종특별자치시 -,4130163400,노을2로,55.6,41.5
세종특별자치시 -,4130163500,노을4로,20.2,30.1
세종특별자치시 -,4130163600,노을4로,23.2,46.5
세종특별자치시 -,4130163700,나성중앙2로,67,0
세종특별자치시 -,4130163800,나성중앙2로,38.4,0
세종특별자치시 -,4130163900,새롬남로,26.8,38.3
세종특별자치시 -,4130164000,새롬남로,31,51.5
세종특별자치시 -,4130164100,새롬서로,18.6,70
세종특별자치시 -,4130164200,새롬서로,19.7,68.2
세종특별자치시 -,4130164300,어울로,30.8,56.3
세종특별자치시 -,4130164400,어울로,23.8,77.6
세종특별자치시 -,4130164500,시청대로,23.7,60.5
세종특별자치시 -,4130164600,시청대로,26.7,53.3
세종특별자치시 -,4130164700,나성중앙로,34,7.6
세종특별자치시 -,4130164800,나성중앙로,30.2,8.1
세종특별자치시 -,4130164900,세종1로,28.5,132.9
세종특별자치시 -,4130165000,세종1로,52.6,71.7
세종특별자치시 -,4130165100,새롬남로,17,38.4
세종특별자치시 -,4130165200,새롬남로,24.5,48.1
세종특별자치시 -,4130165300,정부2청사로,23.1,37.5
세종특별자치시 -,4130165400,정부2청사로,17.6,41.9
